id,recruiter_id,message,accepted
30856,3688,"<p>Hi talentname,</p><p>​​We are currently seeking a senior back-end developer to lead of back-end devs here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. <br><br>If you are interested please let me know a few times for next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,<br><br>recruitername</p>",1
30855,3688,"<p>Hi talentname,</p><p>​​We are currently seeking a back-end developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. <br><br>If you are interested please let me know a few times for next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,<br><br>recruitername</p>",1
30854,3688,"<p>Hi talentname,</p><p>​​We are currently seeking a back-end developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. <br><br>If you are interested please let me know a few times for next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,<br><br>recruitername</p>",0
30583,3688,"<p>Hi talentname, </p><p>We are looking for a senior UX designer here at companyname and I think you could be a great fit :) </p><p>If you are interested I would love to arrange a video call over google hangouts, would Tuesday at 11:00 work for you? </p><p>Let me know and I can send a cal invite with a link for the call. </p><p>Kindest, </p><p>recruitername </p>",1
30258,3688,"<p>Hi talentname,</p><p>My name is recruitername and I lead the People Ops team at companyname. <br><br>We are looking for a full-stack developer to join our Search team, and your profile was a delight to review! <br><br>If the role described above sparks your interest, I'd love to set up a video call over google hangouts to get to know each other. <br><br></p><p>Let me know!<br>recruitername </p>",0
30307,3688,"<p>Hi talentname,</p><p>My name is recruitername and I lead the People Ops team at companyname. <br><br>We are looking for a full-stack developer to join our Search team, and your profile was a delight to review! <br><br>If the role described above sparks your interest, I'd love to set up a video call over google hangouts to get to know each other. <br><br></p><p>Let me know!<br>recruitername </p>",1
30265,3688,"<p>Hi talentname,</p><p>My name is recruitername and I lead the People Ops team at companyname. <br><br>We are looking for a full-stack developer to join our Search team, and your profile was a delight to review! <br><br>If the role described above sparks your interest, I'd love to set up a video call over google hangouts to get to know each other. <br><br></p><p>Let me know!<br>recruitername </p>",1
30304,3688,"<p>Hi talentname,</p><p>My name is recruitername and I lead the People Ops team at companyname. <br><br>We are looking for a full-stack developer to join our Search team, and your profile was a delight to review! <br><br>If the role described above sparks your interest, I'd love to set up a video call over google hangouts to get to know each other. <br><br></p><p>Let me know!<br>recruitername </p>",1
30305,3688,"<p>Hi talentname,</p><p>My name is recruitername and I lead the People Ops team at companyname. <br><br>We are looking for a full-stack developer to join our Search team, and your profile was a delight to review! <br><br>If the role described above sparks your interest, I'd love to set up a video call over google hangouts to get to know each other. <br><br></p><p>Let me know!<br>recruitername </p>",1
30246,3688,"<p>Hi talentname, <br><br>We are currently looking for a Head of Engineering here at companyname and I think you would be a great fit! </p><p><span style=""font-size: 0.875rem;""><br></span></p><p><span style=""font-size: 0.875rem;"">However, the role would be in our Head office in Berlin, and I see you only have Stuttgart as an option. If you are open to Berlin let me know, and I would love to arrange a call. </span></p><p><br></p><p>Let me know, and enjoy your day! </p><p><br></p><p>Kindest, </p><p>recruitername </p>",0
29821,3688,"<p>Hi talentname,</p><p>My name is recruitername and I lead the People Ops team at companyname. <br><br>We are looking for a full-stack developer to join our Search team, and your profile was a delight to review! <br><br>If the role described above sparks your interest, I'd love to set up a video call over google hangouts to get to know each other. <br><br></p><p>Let me know!<br>recruitername </p>",1
29739,3688,"<p>Hi talentname,</p><p><span style=""font-size: 0.875rem;"">We are currently looking for a Search Engineer to join our Data team here at companyname which I think you would be a really great fit for!</span></p><p>I would love to arrange a video call over hangouts to get to know each other better. Would you have time on Friday morning?<br><br>Let me know and I can send an invite with the link.<br><br>Kindest,<br>recruitername<br></p>",0
28291,3688,"<p>Hi talentname,</p><p>​We are looking for a Senior UX Designer here at companyname and I think you could be a great fit! </p><p>I would like to mention however that our team is quite small, we only have one UX/UI designer currently. However, we do have cross-functional teams so you would be working with our 3 Product Managers, our Head or Product and tech team of six (and growing). </p><p>Let me know if you are interested, and if so I would love to arrange a first video call over hangouts to get to know each other. </p><p>Have a great weekend!</p><p>recruitername </p>",1
27521,3688,"<p>Hi talentname,</p><p>​We are currently looking for a senior UX designer here at companyname, and I think you could be a great fit for the role!<br><br></p><p>Would you have time for a video call this week over google hangouts? </p><p><br></p><p>At the moment my Tuesday afternoon is free? We would need around 45 minutes. </p><p><br></p><p>Let me know, and have a great Monday! </p><p><br></p><p>Kindest, </p><p>recruitername </p>",1
27283,3688,"<p>Hi talentname,</p><p>​We are currently looking for a Search Relevance Engineer here at companyname and I think you could be a great fit! </p><p>Would you have time for a video call tomorrow of Thursday afternoon to discuss the role? In terms of the exact time I can be quite flexible. </p><p>Let me know, once confirmed I can send an invite with a hangouts link for the call. </p><p>Kindest, </p><p>recruitername </p>",1
27172,3688,"<p>Hi talentname,</p><p>We are currently looking for a search engineer here at companyname which I think you would be a really great fit for! </p><p>I would love to arrange a video call over hangouts to get to know each other better. Would you have time on Monday or Tuesday afternoon?</p><p>Let me know and I can send an invite with the link. </p><p>Kindest, </p><p>recruitername </p><p>​</p>",1
27002,3688,"<p>Hi talentname,</p><p>We are currently looking for a senior UX designer to join our team at companyname and think you could be a great fit :) </p><p>If you are interesting I would love to arrange for a video call over hangouts, would you have time tomorrow or Wednesday at 12 pm? The call would take around 45 minutes. </p><p>Let me know, and I look forward to hearing from you. </p><p><br></p><p>Kindest, </p><p>recruitername </p>",1
25867,3688,"<p>Hi talentname,</p><p>We are currently seeking a Sr. Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. (no previous experience needed)  <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",0
25865,3688,"<p>Hi talentname,</p><p>We are currently seeking a Sr. Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. (no prior experience is needed)  <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",0
25941,3688,"<p>Hi talentname,</p><p>We are currently seeking a Sr. Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. (no experience needed) <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",1
25810,3688,"<p>Hi talentname,</p><p>We are currently seeking a Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. (no experience with ember required!) <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",1
25636,3688,"<p>Hi talentname,</p><p>We are currently seeking a Fullstack Developer, with a frontend focus,  here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. (no ember experience required) <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",1
25645,3688,"<p>Hi talentname,</p><p>We are currently seeking a Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>For Frontend we use Emeberjs as a framework - but experience is not required as long as you are familiar with React or Angular. <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",1
25732,3688,"<p>Hi talentname,</p><p>We are currently seeking a Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>If you are interested please let me know a few times this week you would be available<span style=""font-size: 0.875rem;"">. </span></p><p>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",0
25563,3688,"<p>Hi talentname,</p><p>We are currently seeking a senior full-stack Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. <br><br>If you are interested please let me know a few times this week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",1
25640,3688,"<p>Hi talentname,</p><p>We are currently seeking a Sr. Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>For Frontend we use Emeberjs as a framework, so if you are open to something which isn't angular (but very similar)  please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",0
25637,3688,"<p>Hi talentname,</p><p>We are currently seeking a full-stack Developer with a frontend focus, here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",1
25312,3688,"<p>Hi talentname,</p><p>We are currently seeking a Sr. Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. <br><br>If you are interested please let me know a few times next week you would be available (I am away from tomorrow until Monday) <br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",0
25311,3688,"<p>Hi talentname,</p><p>We are currently seeking a Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. <br><br>If you are interested please let me know a few times next week (I am away tomorrow until Monday) which would work for you. <br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",1
25313,3688,"<p>Hi talentname,</p><p>We are currently seeking a Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>If you are interested please let me know a few times next week when you would be available. (I am away tomorrow until Monday) <br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",1
25220,3688,"<p>Hi talentname,</p><p>​We are currently seeking a Sr. Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest, </p><p>recruitername<br><br></p>",1
25272,3688,"<p>Hi talentname,</p><p>I just wanted to say that if the stack was the reason for rejecting our invite, we do not ask for any experience with Ember, as long as you have experience with React or Angular it is easy to pick up. </p><p>If it was for other reasons no worries, all the best with the platform :) </p><p><br>Kindest,</p><p>recruitername<br><br></p>",1
24986,3688,"<p>Hi talentname,</p><p>​We are currently seeking a Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest, </p><p>recruitername<br><br></p>",0
25227,3688,"<p>Hi talentname,</p><p>We are currently seeking a Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",1
24999,3688,"<p>Hi talentname,</p><p>We are currently seeking a Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br><span style=""font-size: 0.875rem;"">We use Emeberjs as a framework, which if you are used to REACT is very similar. </span><br></p><p><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest,</p><p>recruitername<br><br></p>",0
24985,3688,"<p>Hi talentname,</p><p>​We are currently seeking a Sr. Frontend Developer here at companyname, and we would love to arrange a video call to discuss the position with you. <br><br>Our stack is Ruby and Rust for backend and for Frontend we use Emeberjs as a framework. <br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest, </p><p>recruitername<br><br></p>",1
24597,3688,"<p>Hi talentname,</p><p>We are currently looking for senior FE developers here at companyname, and I think you could be a great fit!</p><p>If you are interested I would love to arrange a video call over hangouts for later in the week. </p><p>Let me know, and if interested please send through a few time which would work for you. </p><p>Kindest, </p><p>recruitername </p>",1
24622,3688,"<p>Hi talentname,</p><p>We are looking for a frontend developer here at companyname, and I think from your profile you could be a good fit. </p><p>If you are interested I would love to arrange a skype call for later in the week.</p><p>Let me know, and please send through a few times that could work for you. </p><p>Kindest, </p><p>recruitername</p>",1
24190,3688,"<p>Hi talentname,</p><p>We are currently looking for a Senior Product Manager here at companyname.</p><p>If you are interested I would love to arrange a short video call via google hangouts for later in the week. </p><p>Let me know! I look forward to your response. </p><p>Kindest,</p><p>recruitername</p>",0
24157,3688,"<p>Hi talentname,</p><p>​We are currently seeking a Senior Data Scientist here at companyname, and we would love to arrange a video call to discuss the position with you!<br><br>If you are interested please let me know a few times this week, or early next week you would be available.<br><br>The video call would be conducted via hangouts. <br><br>Kindest, <br><br>recruitername </p>",1
24155,3688,"<p>Hi talentname,<span style=""font-size: 0.875rem;"">We are currently seeking a Senior Data Scientist here at companyname, and we would love to arrange a video call to discuss the position with you! </span><br></p><p>If you are interested please let me know a few times this week, or early next week you would be available.</p><p>The video call would be conducted via hangouts. </p><p><span style=""font-size: 0.875rem;"">Kindest, </span><br></p><p>recruitername </p>",1
24126,3688,"<p>Hi talentname,</p><p>We are looking for a senior frontend developer to join our team and from the looks of your profile, I think you could be a great fit!</p><p>If you are interested I would love to arrange a first call via Hangouts for later this week.  </p><p>Let me know, and enjoy the rest of your day!</p><p><br></p><p>- recruitername </p>",1
24141,3688,"<p>Hi talentname,</p><p><br></p><p>We are looking for a senior front-end developer here at companyname! You seem like you are a great fit and we would love to get to know you more!<br><br><br>Looking forward to chatting!<br><br><br>Best,<br>recruitername<br></p>",1
24066,3688,"<p>Hi talentname,</p><p>We are currently looking for a junior frontend developer to join our team at companyname! </p><p>I see you are a big fan of ember which we work with :) </p><p>If you are interested I would love to arrange a video call via google hangouts for this week. Let me know, and please suggest a few times which would work for you!</p><p><br></p><p>Kindest,</p><p>recruitername </p>",0
23801,3688,"<p>Hi talentname,</p><p>We are currently on the hunt for a senior frontend developer here at companyname, and I would love to arrange a video call with you. </p><p>Was there a time on Friday you were free? Alternatively, we could have the call on the 28th, or anytime from January 4th onwards. </p><p>Let me know, I look forward to your response. </p><p>Kindest, </p><p>recruitername </p>",1
23534,3688,"<p>Hi talentname,</p><p>At companyname we are currently looking for a frontend developer to join our team. </p><p><br></p><p>If you were interested I would love to arrange a video call for Friday. <span style=""font-size: 0.875rem;"">The call would be conducted via google hangouts, and last around 45min. </span></p><p><br></p><p>Let me know,  I look forward to your response!</p><p>recruitername </p>",0
23504,3688,"<p>Hi talentname,</p><p>We are currently on the hunt for a Head of Product here at companyname :) </p><p>If you are interested, I would love to arrange a call, I can be free at 14:00 or 16:00 CET on Thursday, or at times Friday morning. </p><p>Let me know, the call would be a video call via google hangouts and last around 45 minutes. </p><p>kindest, </p><p>recruitername </p><p><br></p>",1
22941,3688,"<p>Hi talentname,</p><p>At companyname we are currently looking for a senior data scientist. </p><p><br></p><p>Though for this role we had a budget of around 60-70k in mind, if you would be interested in the lower end of your salary expectations, and maybe the softer perks of the job (autonomy and really shaping where our product can go) <span style=""font-size: 0.875rem;"">I would love to arrange a call to talk more about the role? </span></p><p>Let me know, </p><p>recruitername </p>",1
22974,3688,"<p>Hi talentname,</p><p>We are currently looking for a Senior Product Manager here at companyname, if you are interested I would love to arrange a call via google hangouts for next week? </p><p>Around 16:00 CEST Tues-Thurs would be best for me. </p><p>Let me know, </p><p>recruitername </p>",1
22430,3688,"<p>Hi talentname,</p><p>I know our offer is below what you are looking for, but I thought I would reach out anyway just in case. </p><p>We are currently looking for a senior data scientist to take the lead within our small data science team, there would be a lot of autonomy, flexibility and opportunity to have a big impact on where our business is going. </p><p>However, I understand if for you softer factors may not be the most important, and if our offer is too low, no worries, we understand.  </p><p>Just let me know :) </p><p>Thank you, </p><p>recruitername </p>",1
22390,3688,"<p>Hi talentname,</p><p>We are currently looking for a senior product manager here at companyname. </p><p>If you are interested I would love to arrange a video call. </p><p>Let me know! </p><p>Kindest, </p><p>recruitername </p>",1
22393,3688,"<p>Hi talentname,</p><p>We are currently looking for a senior product manager here at companyname.</p><p>If you are interested I would love to arrange a video call.</p><p>Let me know!</p><p>Kindest,</p><p>recruitername</p>",1
22056,3688,"<p>Hi talentname,</p><p>​We are looking for a senior front-end developer. You seem like you are a great fit and we would love to get to know you more!<br><br>Looking forward to chatting!<br><br>Best,<br><br>recruitername</p>",1
22055,3688,"<p>Hi talentname,</p><p>I can see from your profile you are interested in relocating to the Netherlands, however, if you were to consider a role in Berlin, we are currently on the hunt of a Head of Product, and I would love to chat. </p><p>Let me know!</p><p>recruitername</p>",0
22036,3688,"<p>Hi talentname,</p><p>​We are looking for a senior developer with Ruby experience. You seem like you are a great fit and we would love to get to know you more!<br><br>Looking forward to chatting!<br><br>Best,<br><br>recruitername</p>",1
21953,3688,"<p>Hi talentname,</p><p>​We are looking for a senior developer with Ruby experience. You seem like you are a great fit and we would love to get to know you more!<br><br>Looking forward to chatting!<br><br>Best,</p><p>recruitername</p>",1
21949,3688,"<p>Hi talentname,</p><p><br>We are looking for a senior front-end developer. You seem like you are a great fit and we would love to get to know you more!<br><br>Looking forward to chatting!<br><br>Best,<br><br>recruitername</p>",1
21206,3688,"<p>Hi talentname,</p><p>We are looking for a back-end developer with Ruby experience. You seem like you are a great fit and we would love to get to know you more!<br><br>Looking forward to chatting!<br><br>Best, </p><p>recruitername</p>",1
21207,3688,"<p>Hi talentname,</p><p>​We are looking for a back-end developer with Ruby experience. You seem like you are a great fit and we would love to get to know you more!<br><br>Looking forward to chatting!<br><br>Best, </p><p>recruitername</p>",1
21205,3688,"<p>Hi talentname,</p><p><br>We are looking for a senior developer with Ruby experience. You seem like you are a great fit and we would love to get to know you more!<br><br>Looking forward to chatting!<br><br>Best,<br><br>recruitername <br></p>",1
